Pos,ID,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts,Elite%
D,633,H.Bueno,4.3,4.3,Wolves,81,2.21,80,2.33,0,0.00,72,2.43,74,2.71,71,2.63,71,3.25,68,2.47,68,2.35,67,2.93,0.00
D,634,Mosquera,4.3,4.3,Wolves,77,2.12,61,1.86,0,0.00,48,1.65,53,1.90,57,1.96,62,2.65,72,2.51,70,2.14,71,2.89,0.00
D,635,R.Gomes,4.4,4.4,Wolves,47,1.50,48,1.57,0,0.00,46,1.75,48,1.96,48,2.01,46,2.27,45,1.89,45,1.73,45,2.14,0.00
D,636,S.Bueno,4.4,4.4,Wolves,83,2.17,80,2.25,0,0.00,80,2.46,78,2.65,75,2.45,76,3.16,71,2.38,72,2.12,72,2.78,0.00
D,637,Toti,4.2,4.2,Wolves,37,0.96,56,1.51,0,0.00,64,1.92,64,2.12,64,2.06,61,2.49,59,2.00,59,1.75,58,2.21,0.00
D,638,Hoever,3.8,3.8,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,639,Meupiyou,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,640,Pedro Lima,4.0,4.0,Wolves,3,0.09,3,0.10,0,0.00,4,0.13,5,0.16,6,0.19,6,0.24,6,0.22,5,0.16,6,0.22,0.00
D,641,Pond,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,642,Hee Chan,5.6,5.6,Wolves,10,0.52,54,2.44,0,0.00,58,2.74,54,2.71,58,2.90,56,2.99,56,2.99,55,2.41,54,2.88,0.00
M,643,André,5.2,5.2,Wolves,65,2.31,51,1.93,0,0.00,43,1.64,45,1.86,50,1.88,57,2.34,58,2.52,61,2.05,59,2.45,0.00
M,644,Bellegarde,5.1,5.1,Wolves,37,1.54,37,1.54,0,0.00,39,1.65,42,1.85,46,1.96,43,1.97,42,2.01,42,1.57,39,1.80,0.00
M,645,Fer López,5.1,5.1,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,646,J.Gomes,5.3,5.3,Wolves,61,2.35,62,2.44,0,0.00,64,2.60,59,2.58,52,2.08,54,2.31,59,2.70,57,2.04,58,2.53,0.00
M,647,Guedes,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,648,Munetsi,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,649,B.Traore,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,650,Chirewa,4.3,4.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,651,Edozie,4.3,4.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,652,Gonzalez,4.3,4.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,653,Hodge,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,654,Strand Larsen,6.2,6.2,Crystal Palace,88,4.32,65,3.55,51,0.22,47,2.71,43,4.36,45,1.07,43,2.48,43,3.37,45,1.99,45,1.98,0.00
F,655,Fábio Silva,4.9,4.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,656,Kalajdžić,4.9,4.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,657,Chiwome,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,658,Fraser,4.2,4.2,Wolves,3,0.22,2,0.15,0,0.00,3,0.21,3,0.21,3,0.23,3,0.24,3,0.27,3,0.21,3,0.24,0.00
D,659,Walker-Peters,4.2,4.2,West Ham,6,0.16,8,0.21,11,0.30,13,0.54,16,0.64,16,0.54,17,0.52,18,0.57,17,0.40,18,0.73,0.00
M,660,Stach,4.7,4.7,Leeds,85,4.80,82,3.92,80,4.18,79,3.53,77,6.17,74,2.33,75,4.67,75,4.45,75,3.34,74,3.74,0.04
F,661,Ekitiké,9.0,8.9,Liverpool,86,5.45,80,5.22,77,4.12,66,4.18,54,4.38,52,1.71,55,2.95,53,3.93,54,2.23,54,3.30,0.39
D,662,Mosquera,5.3,5.3,Arsenal,10,0.39,13,0.59,0,0.00,17,0.74,17,1.14,21,0.26,23,1.14,24,1.63,24,0.78,25,1.15,0.00
M,663,J.Arias,4.9,4.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,664,Lecomte,3.9,3.9,Fulham,0,0.00,1,0.05,2,0.10,2,0.06,3,0.16,3,0.08,5,0.14,5,0.21,5,0.17,4,0.13,0.00
G,665,Perri,4.5,4.5,Leeds,1,0.05,2,0.09,4,0.14,5,0.14,5,0.28,8,0.16,9,0.38,7,0.30,7,0.21,8,0.29,0.00
F,666,Gyökeres,8.8,8.8,Arsenal,66,4.04,59,4.30,0,0.00,38,3.02,40,4.35,42,0.86,40,3.04,42,4.38,45,2.36,41,2.69,0.00
D,667,Aznou,4.2,4.2,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,1,0.04,1,0.04,2,0.07,2,0.07,2,0.06,0.00
M,668,Xhaka,5.1,5.1,Sunderland,81,3.02,85,3.27,83,2.93,79,3.30,81,4.06,78,1.84,79,3.23,77,3.39,78,2.43,75,2.76,0.00
M,669,Ndoye,5.5,5.5,Nott'm Forest,20,0.94,23,1.28,23,1.25,26,1.42,28,2.30,26,0.81,28,1.30,28,1.51,28,1.29,29,1.65,0.00
G,670,Roefs,4.9,4.9,Sunderland,94,3.37,93,3.48,93,2.97,92,3.38,92,4.37,91,2.08,90,3.59,91,3.60,90,2.75,90,2.99,0.01
F,671,Wilson,5.8,5.8,West Ham,27,1.42,25,1.29,26,1.37,29,1.89,26,1.66,28,1.30,29,1.48,27,1.48,26,1.17,29,1.68,0.00
D,672,Hato,4.6,4.6,Chelsea,49,1.86,32,1.33,14,0.58,12,0.42,13,0.74,17,0.34,17,0.75,17,0.75,17,0.56,17,0.74,0.00
M,673,J.Palhinha,5.5,5.5,Spurs,51,2.21,47,1.80,44,1.93,47,2.02,43,1.98,47,1.92,44,1.70,44,2.32,43,1.24,45,2.02,0.00
G,674,Ramsdale,4.8,4.8,Newcastle,0,0.00,2,0.06,3,0.15,4,0.15,4,0.24,6,0.05,6,0.23,7,0.28,7,0.21,7,0.25,0.00
G,675,Gunn,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,676,Ugochukwu,5.0,5.0,Burnley,42,1.58,47,1.90,44,1.66,47,1.86,46,2.10,46,0.97,46,1.71,47,2.75,45,0.88,51,2.17,0.00
M,677,Guessand,6.2,6.2,Crystal Palace,35,2.01,33,1.99,35,0.16,34,2.01,31,3.32,31,0.79,32,1.95,32,2.63,30,1.36,32,1.51,0.00
D,678,Masuaku,3.9,3.9,Sunderland,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,679,Hermansen,4.2,4.2,West Ham,94,3.26,93,2.83,91,2.89,90,3.67,90,3.78,88,2.77,87,2.82,86,3.04,87,2.25,87,3.24,0.00
F,680,Broja,5.2,5.2,Burnley,0,0.00,5,0.34,12,0.67,17,0.97,16,1.04,17,0.52,18,0.97,18,1.52,18,0.49,15,1.00,0.00
F,681,Šeško,7.3,7.3,Man Utd,62,3.35,51,3.10,51,3.01,49,3.15,52,3.59,51,2.27,51,2.95,52,3.00,53,3.30,55,3.06,0.00
D,682,Møller Wolfe,4.2,4.2,Wolves,13,0.40,15,0.45,0,0.00,24,0.77,24,0.83,26,0.94,25,1.04,27,0.99,28,0.88,26,1.06,0.00
D,683,Alderete,4.1,4.1,Sunderland,93,3.89,89,3.91,85,2.96,81,3.61,81,4.44,79,2.16,79,3.88,76,3.36,77,2.82,76,2.79,0.19
D,684,Thiaw,5.0,5.0,Newcastle,91,3.40,88,2.86,85,4.40,82,3.50,77,5.16,71,0.60,70,3.15,69,3.42,68,2.70,70,2.94,0.08
D,685,Diakité,4.2,4.2,Bournemouth,11,0.33,14,0.50,24,0.76,28,0.74,34,1.57,33,0.85,30,1.19,28,1.23,29,0.61,27,0.94,0.00
M,686,Ngumoha,4.3,4.3,Liverpool,20,1.21,12,0.77,10,0.58,9,0.59,8,0.71,8,0.28,10,0.55,9,0.73,9,0.42,9,0.56,0.00
M,687,Rees-Dottin,4.3,4.3,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,688,Wright,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,689,Seung soo,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,690,Cardines,4.4,4.4,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,0,0.01,2,0.06,1,0.05,0.00
F,691,Calvert-Lewin,5.8,5.8,Leeds,83,4.73,76,3.77,73,3.90,69,3.17,68,5.77,67,2.09,67,4.31,65,4.00,66,3.11,66,3.43,0.04
D,692,Leoni,4.9,4.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,693,Hutchinson,5.4,5.4,Nott'm Forest,50,2.04,48,2.52,50,2.43,48,2.41,48,3.82,48,1.39,47,2.01,48,2.42,48,2.07,48,2.59,0.00
D,694,Mukiele,4.6,4.6,Sunderland,0,0.00,41,1.79,77,2.63,81,3.63,78,4.22,78,2.12,77,3.85,77,3.40,76,2.80,75,2.73,0.11
D,695,Tchatchoua,4.4,4.4,Wolves,44,1.06,42,1.09,0,0.00,45,1.30,42,1.33,44,1.41,42,1.70,41,1.31,43,1.29,43,1.63,0.00
F,696,Kalimuendo,6.0,6.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,697,Adli,5.4,5.4,Bournemouth,52,2.96,51,3.09,54,2.83,49,1.95,52,3.72,51,1.86,51,2.95,47,3.04,45,1.66,45,2.34,0.00
M,698,Okafor,5.5,5.5,Leeds,0,0.00,15,0.84,28,1.65,34,1.63,36,3.17,37,1.25,36,2.50,36,2.31,38,1.83,37,2.00,0.00
M,699,Douglas Luiz,4.9,4.9,Aston Villa,86,3.32,84,3.05,79,3.58,70,2.83,61,3.65,57,1.53,59,2.68,60,3.32,58,1.68,56,2.00,0.00
M,700,Dowman,4.2,4.2,Arsenal,5,0.36,7,0.55,0,0.00,9,0.64,11,1.06,12,0.21,13,0.81,13,1.23,13,0.58,14,0.82,0.00
D,701,Rowe,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,702,Burrowes,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,703,Proctor,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,704,Onyango,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,705,Campbell,3.9,3.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,706,Justin,3.9,3.9,Leeds,62,3.18,57,2.29,56,2.38,56,1.72,58,3.89,56,1.30,58,3.18,57,2.66,57,2.04,58,2.30,0.00
M,707,Dibling,5.3,5.3,Everton,9,0.57,10,0.47,17,0.84,13,0.63,12,0.71,14,0.60,16,0.77,16,0.97,16,0.74,16,0.83,0.00
M,708,M.Fernandes,5.5,5.5,West Ham,92,3.78,86,3.33,85,3.31,83,4.03,82,4.14,82,3.07,80,3.26,81,3.50,80,2.69,81,3.64,0.00
D,709,Krejčí,4.5,4.5,Wolves,87,2.13,83,2.15,0,0.00,81,2.33,79,2.43,75,2.38,74,2.95,73,2.41,72,2.10,76,2.90,0.00
D,710,Patterson,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,711,Harriman-Annous,4.4,4.4,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,712,Yeremy,5.8,5.8,Crystal Palace,40,2.27,39,2.25,37,0.17,35,2.05,36,3.68,32,0.79,34,1.99,34,2.65,35,1.59,31,1.45,0.00
D,713,A.Jimenez,4.5,4.5,Bournemouth,84,2.90,82,3.47,77,2.25,71,1.46,66,2.73,66,1.63,65,2.60,75,2.96,74,1.40,73,2.38,0.00
F,714,Woltemade,6.8,6.8,Newcastle,50,2.56,53,2.36,51,2.89,48,2.41,47,4.00,44,0.49,47,2.50,48,2.77,45,2.14,47,2.25,0.00
G,715,John,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,716,Savona,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,717,Xavi,6.5,6.5,Spurs,83,4.29,82,3.26,80,4.24,74,3.61,73,4.08,72,3.65,71,3.10,71,4.52,71,2.23,72,3.87,0.00
M,718,S.Magassa,5.0,5.0,West Ham,66,2.45,38,1.41,38,1.40,40,1.64,40,1.84,39,1.29,42,1.59,43,1.77,43,1.32,41,1.63,0.00
D,719,Lindelöf,4.5,4.5,Aston Villa,7,0.23,12,0.32,13,0.47,15,0.48,17,0.89,18,0.39,21,0.80,22,1.07,19,0.43,20,0.47,0.00
F,720,Tolu,5.4,5.4,Wolves,79,3.25,66,2.71,0,0.00,66,2.92,66,2.96,63,2.85,61,2.90,62,3.03,62,2.51,63,3.07,0.02
D,721,Milosavljević,4.4,4.4,Bournemouth,4,0.13,6,0.21,11,0.32,14,0.32,17,0.80,17,0.43,17,0.65,14,0.56,13,0.27,12,0.40,0.00
M,722,Florentino,5.0,5.0,Burnley,38,1.46,43,1.71,42,1.61,45,1.76,43,2.04,44,0.95,43,1.66,44,2.65,45,0.93,47,1.98,0.00
D,723,Canvot,4.5,4.5,Crystal Palace,14,0.43,16,0.57,15,0.04,14,0.49,19,1.22,22,0.32,21,0.74,22,1.21,21,0.60,23,0.73,0.00
D,724,Geertruida,4.5,4.5,Sunderland,82,2.90,44,1.78,20,0.60,19,0.75,21,1.02,22,0.52,27,1.17,27,1.05,24,0.79,27,0.91,0.00
D,725,Hincapie,5.1,5.1,Arsenal,52,2.61,39,2.26,0,0.00,39,2.14,39,3.06,41,0.61,38,2.17,39,3.04,39,1.45,41,2.08,0.00
F,726,Kolo Muani,6.9,6.9,Spurs,56,2.92,50,2.19,52,2.66,48,2.36,43,2.50,42,2.14,42,1.99,43,2.79,43,1.47,42,2.27,0.00
M,727,Chukwueze,5.3,5.3,Fulham,71,3.63,67,3.02,68,3.95,62,2.53,62,3.82,60,1.88,55,2.04,60,3.66,61,2.65,59,2.91,0.00
M,728,Röhl,5.0,5.0,Everton,6,0.41,8,0.40,10,0.51,8,0.46,10,0.60,11,0.44,13,0.59,12,0.65,14,0.58,13,0.64,0.00
D,729,Cuiabano,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,730,Brobbey,5.4,5.4,Sunderland,0,0.00,34,1.71,68,2.94,73,3.76,72,4.32,70,1.97,68,3.29,69,3.57,70,2.48,68,2.94,0.00
M,731,Kevin,5.8,5.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,732,Uche,5.5,5.5,Crystal Palace,7,0.46,6,0.40,6,0.04,5,0.39,6,0.78,7,0.20,8,0.49,7,0.61,7,0.35,8,0.41,0.00
G,733,Lammens,5.0,5.0,Man Utd,94,3.13,93,3.46,92,3.25,92,3.65,91,3.89,91,2.44,90,3.04,90,3.56,91,3.57,91,3.20,0.00
M,734,Bakwa,5.9,5.9,Nott'm Forest,12,0.57,15,0.86,17,0.93,19,1.00,19,1.64,19,0.61,21,1.02,23,1.26,23,1.09,22,1.25,0.00
M,735,Traoré,5.5,5.5,Sunderland,33,1.59,32,1.62,23,1.10,21,1.19,19,1.38,21,0.68,22,1.22,22,1.28,19,0.80,21,1.07,0.00
G,736,Donnarumma,5.6,5.6,Man City,94,3.95,94,3.64,93,0.40,93,3.40,93,6.34,93,2.38,92,3.97,92,6.37,92,2.56,92,3.66,0.00
F,737,Kusi-Asare,4.5,4.5,Fulham,2,0.14,2,0.18,2,0.23,3,0.21,3,0.32,4,0.18,3,0.23,4,0.36,4,0.24,3,0.26,0.00
G,738,Fabianski,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,739,Mukasa,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,740,Mfuni,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,741,Gray,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,742,McAidoo,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,743,Emenalo,4.5,4.5,Chelsea,0,0.00,1,0.08,0,0.00,1,0.11,2,0.20,2,0.08,1,0.12,1,0.13,1,0.08,1,0.11,0.00
M,744,Oriola,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,745,Byfield,4.0,4.0,Spurs,1,0.04,1,0.03,0,0.00,0,0.00,1,0.05,2,0.07,1,0.04,1,0.06,1,0.03,2,0.06,0.00
M,746,Morrison,4.5,4.5,Liverpool,0,0.00,1,0.09,1,0.10,1,0.09,1,0.16,2,0.09,2,0.16,2,0.23,2,0.13,2,0.17,0.00
D,747,Mayers,4.0,4.0,West Ham,8,0.22,4,0.09,5,0.13,5,0.17,6,0.21,6,0.16,8,0.20,8,0.22,8,0.15,8,0.26,0.00
M,748,Dasilva,4.9,4.9,Brentford,1,0.08,4,0.32,5,0.33,6,0.39,6,0.49,8,0.30,7,0.44,8,0.48,8,0.38,7,0.37,0.00
F,749,Mané,4.6,4.5,Wolves,81,2.82,76,2.65,0,0.00,73,2.71,74,2.83,70,2.63,70,2.76,68,2.82,68,2.25,68,2.72,0.10
D,750,Rowswell,4.0,4.0,Spurs,1,0.05,0,0.00,0,0.00,1,0.04,1,0.05,2,0.06,2,0.05,2,0.06,1,0.03,1,0.04,0.00
M,751,Akhamrich,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,752,Golambeckis,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,753,Ruddy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,754,George Hemmings,4.5,4.5,Aston Villa,0,0.00,1,0.08,1,0.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,755,Lacey,4.5,4.5,Man Utd,1,0.11,2,0.13,2,0.15,3,0.21,3,0.28,3,0.16,3,0.24,4,0.26,4,0.26,4,0.26,0.00
M,756,DaCosta,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,757,Hollingshead,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,758,Mohamadou Kanté,4.5,4.5,West Ham,9,0.44,6,0.32,7,0.35,6,0.36,7,0.44,7,0.31,9,0.41,9,0.47,10,0.36,10,0.45,0.00
D,759,Salmon,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,760,Lucky,4.0,4.0,Liverpool,0,0.00,1,0.05,2,0.06,2,0.07,3,0.16,3,0.06,3,0.11,4,0.15,3,0.08,3,0.12,0.00
D,761,Simmonds,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,762,Drakes-Thomas,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,2,0.14,2,0.26,2,0.08,2,0.20,2,0.26,2,0.15,3,0.18,0.00
M,763,Gray,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,764,Heskey,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,765,Shahar,4.0,4.0,Newcastle,2,0.06,2,0.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0.00
D,766,Olagunju,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,767,Rawlings,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,768,Leon Routh,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,769,Bendito Mantato,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,770,Ridgeon,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,771,Fletcher,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,772,Alabi,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,773,Benamar,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,774,Jenson Jones,4.0,4.0,Sunderland,2,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,775,Tutierov,4.5,4.5,Sunderland,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,776,Pimlott,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,777,Ojinnaka,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,778,Sutherland,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,779,Graham,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,780,Casey,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,781,Carroll,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,782,Forster,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,783,Groß,5.5,5.5,Brighton,82,2.96,76,3.34,76,3.13,72,3.59,71,4.56,70,1.64,70,2.85,68,4.29,68,2.47,68,2.96,0.00
M,784,Brierley,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,785,Pablo,5.5,5.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,786,McNally,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,787,Chambers,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,788,Kukonki,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,1,0.05,1,0.04,0.00
G,789,Merrick,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
